QRSsTzZ	QRSsTzZ	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QRSsTZz	QRSsTZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
qs	qs	0	0		subst:sg:nom:m1
QSs	QSs	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QsST	QsST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QSsT	QSsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
qsST	qsST	0	0		subst:sg:nom:m
QsSTz	QsSTz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QSsTz	QSsTz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QST	QST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
QSTz	QSTz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
r	r	0	0		subst:sg:nom:m
ru	ru	0	0		subst:sg:nom:m
RzZ	RzZ	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
RZz	RZz	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
sST	sST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
SsT	SsT	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
ST	ST	0	0		subst:sg:nom.acc:m3+subst:sg:nom:m
STU	STU	0	0		subst:sg:nom.acc:n
sTUV	sTUV	0	0		subst:sg:nom.acc:n
SU	SU	0	0		subst:sg:nom.acc.voc:n+subst:sg:nom:m+subst:sg:nom:n+subst:sg:nom.acc:n
sUV	sUV	0	0		subst:sg:nom:m
TU	TU	0	0		subst:sg:nom.acc:n+subst:sg:nom:m
TUV	TUV	0	0		subst:sg:nom.acc:n
TV	TV	0	0		subst:sg:nom:m
tzZ	tzZ	0	0		subst:sg:nom:m1
U	U	0	0		subst:sg:nom.acc:n
UV	UV	0	0		adv
UvV	UvV	0	0		subst:pltant:nom.acc:n
UVv	UVv	0	0		subst:pltant:nom.acc:n+subst:sg:nom.acc:n
UvW	UvW	0	0		subst:pltant:nom.acc:n+subst:sg:nom.acc:n
UW	UW	0	0		subst:pltant:nom.acc:n+subst:sg:nom.acc:n
V	V	0	0		adv+subst:sg:nom.acc.voc:n+subst:sg:nom:n+subst:sg:nom.acc:n
vW	vW	0	0		subst:pltant:nom.acc:n
W	W	0	0		subst:pltant:nom.acc:n
wzZ	wzZ	0	0		subst:sg:nom:m1
X	X	0	0		adj:sg:nom.acc:m+adj:sg:nom:m
xX	xX	0	0		adj:sg:nom:m
xXY	xXY	0	0		adj:sg:nom.acc:m+adj:sg:nom:m
XxY	XxY	0	0		adj:sg:nom.acc:m+adj:sg:nom:m
xXyY	xXyY	0	0		adj:sg:nom:m
XxyY	XxyY	0	0		adj:sg:nom:m
XxYy	XxYy	0	0		adj:sg:nom:m
XY	XY	0	0		adj:sg:nom.acc:m+adj:sg:nom:m
XYx	XYx	0	0		adj:sg:nom:m
z	z	0	0		adj:sg:nom:m+subst:sg:nom:m
